id,observed_on,time_observed_at,url,image_url,description,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
158978782,2017-06-22,2017-06-23 02:08:00 UTC,https://www.inaturalist.org/observations/158978782,https://inaturalist-open-data.s3.amazonaws.com/photos/274673806/medium.png,,50.68418168,-128.2622581,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159083649,2023-04-30,2023-05-01 00:54:59 UTC,https://www.inaturalist.org/observations/159083649,https://inaturalist-open-data.s3.amazonaws.com/photos/274849411/medium.jpg,,50.1149555,-122.9641883,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159178016,2023-04-30,2023-04-30 16:15:00 UTC,https://www.inaturalist.org/observations/159178016,https://inaturalist-open-data.s3.amazonaws.com/photos/275008513/medium.jpg,,49.79379722,-126.6566472,Vancouver Island Black Bear,Ursus americanus vancouveri,Vancouver Island Black Bear,Mammalia,132842,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus vancouveri,,
159283566,2023-05-02,2023-05-02 15:59:42 UTC,https://www.inaturalist.org/observations/159283566,https://inaturalist-open-data.s3.amazonaws.com/photos/275192870/medium.jpg,,50.45418,-119.319375,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159289542,2023-05-02,2023-05-02 14:56:39 UTC,https://www.inaturalist.org/observations/159289542,https://inaturalist-open-data.s3.amazonaws.com/photos/275203288/medium.jpg,,50.453925,-119.3175967,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159289608,2023-05-02,2023-05-02 14:55:59 UTC,https://www.inaturalist.org/observations/159289608,https://inaturalist-open-data.s3.amazonaws.com/photos/275203376/medium.jpg,,50.45372833,-119.3175667,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159337498,2023-05-02,2023-05-03 01:15:36 UTC,https://www.inaturalist.org/observations/159337498,https://inaturalist-open-data.s3.amazonaws.com/photos/275288744/medium.jpg,,54.76580164,-124.4646696,Grizzly Bear,Ursus arctos horribilis,Grizzly Bear,Mammalia,125461,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,Ursus arctos horribilis,,
159496659,2023-05-03,2023-05-03 16:41:36 UTC,https://www.inaturalist.org/observations/159496659,https://inaturalist-open-data.s3.amazonaws.com/photos/275569338/medium.jpg,,49.31955333,-122.6443033,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159570316,2023-05-01,2023-05-02 00:05:41 UTC,https://www.inaturalist.org/observations/159570316,https://inaturalist-open-data.s3.amazonaws.com/photos/275704429/medium.jpg,,49.236595,-124.1114362,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159585908,2016-04-20,2016-04-21 02:14:00 UTC,https://www.inaturalist.org/observations/159585908,https://inaturalist-open-data.s3.amazonaws.com/photos/275733310/medium.jpg,,48.52981666,-124.4520766,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159688869,2023-05-03,2023-05-04 00:13:59 UTC,https://www.inaturalist.org/observations/159688869,https://static.inaturalist.org/photos/275912557/medium.jpeg,,53.97935964,-122.800839,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159690424,2023-05-03,2023-05-04 03:22:45 UTC,https://www.inaturalist.org/observations/159690424,https://inaturalist-open-data.s3.amazonaws.com/photos/275915231/medium.jpg,,59.99670404,-127.8858205,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159690718,2023-05-03,2023-05-04 03:30:29 UTC,https://www.inaturalist.org/observations/159690718,https://inaturalist-open-data.s3.amazonaws.com/photos/275915852/medium.jpg,,59.99780135,-127.6945757,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159690843,2023-05-03,2023-05-04 04:08:15 UTC,https://www.inaturalist.org/observations/159690843,https://inaturalist-open-data.s3.amazonaws.com/photos/275916251/medium.jpg,Love the white feathered shoulders,59.65764614,-127.1411547,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
159691370,2023-05-03,2023-05-04 04:12:51 UTC,https://www.inaturalist.org/observations/159691370,https://inaturalist-open-data.s3.amazonaws.com/photos/275916926/medium.jpg,,59.62903039,-127.0974562,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159691515,2023-05-03,2023-05-04 04:19:45 UTC,https://www.inaturalist.org/observations/159691515,https://inaturalist-open-data.s3.amazonaws.com/photos/275917189/medium.jpg,,59.65379637,-126.9797809,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159691625,2023-05-03,2023-05-04 04:26:30 UTC,https://www.inaturalist.org/observations/159691625,https://inaturalist-open-data.s3.amazonaws.com/photos/275917404/medium.jpg,,59.61649281,-126.8030102,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159692008,2023-05-03,2023-05-04 04:44:23 UTC,https://www.inaturalist.org/observations/159692008,https://inaturalist-open-data.s3.amazonaws.com/photos/275918132/medium.jpg,,59.52096489,-126.3759663,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159692484,2023-05-04,2023-05-04 15:31:42 UTC,https://www.inaturalist.org/observations/159692484,https://inaturalist-open-data.s3.amazonaws.com/photos/275919194/medium.jpg,"Missed pic op, but we'll seen ",58.82145268,-123.5240089,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159730644,2020-05-25,2020-05-26 03:33:00 UTC,https://www.inaturalist.org/observations/159730644,https://inaturalist-open-data.s3.amazonaws.com/photos/275985611/medium.jpeg,,55.13381377,-124.2977389,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
159730660,2020-05-24,2020-05-25 01:45:00 UTC,https://www.inaturalist.org/observations/159730660,https://inaturalist-open-data.s3.amazonaws.com/photos/275987947/medium.jpeg,,54.00057299,-122.4865848,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159864927,2023-05-03,2023-05-04 03:14:33 UTC,https://www.inaturalist.org/observations/159864927,https://inaturalist-open-data.s3.amazonaws.com/photos/276232752/medium.jpg,First of many many black bears on this trip. I missed about half of them!,59.97271333,-127.983055,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
159978000,2023-05-05,2023-05-05 20:20:00 UTC,https://www.inaturalist.org/observations/159978000,https://inaturalist-open-data.s3.amazonaws.com/photos/276423836/medium.jpg,,50.73370021,-119.8394025,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160007272,2023-05-05,2023-05-06 00:34:18 UTC,https://www.inaturalist.org/observations/160007272,https://inaturalist-open-data.s3.amazonaws.com/photos/276478341/medium.jpg,,53.29659667,-120.110725,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160152287,2023-05-06,2023-05-06 20:02:02 UTC,https://www.inaturalist.org/observations/160152287,https://inaturalist-open-data.s3.amazonaws.com/photos/276735827/medium.jpg,Bear scat ,49.0437542,-125.7016584,Black bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160225900,2023-05-06,2023-05-06 17:20:40 UTC,https://www.inaturalist.org/observations/160225900,https://static.inaturalist.org/photos/276868298/medium.jpg,,49.40459167,-122.974175,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160247411,2023-05-06,,https://www.inaturalist.org/observations/160247411,https://inaturalist-open-data.s3.amazonaws.com/photos/276909470/medium.jpeg,,49.34082963,-125.7296029,Vancouver Island Black Bear,Ursus americanus vancouveri,Vancouver Island Black Bear,Mammalia,132842,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus vancouveri,,
160404193,2023-05-07,2023-05-07 16:16:56 UTC,https://www.inaturalist.org/observations/160404193,https://inaturalist-open-data.s3.amazonaws.com/photos/277176662/medium.jpeg,,49.2430083,-125.7688229,Ours noir américain,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160404234,2023-05-07,2023-05-07 16:14:06 UTC,https://www.inaturalist.org/observations/160404234,https://inaturalist-open-data.s3.amazonaws.com/photos/277176762/medium.jpeg,,49.2429006,-125.7685403,Ours noir américain,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160404766,2023-05-07,2023-05-07 15:51:11 UTC,https://www.inaturalist.org/observations/160404766,https://inaturalist-open-data.s3.amazonaws.com/photos/277177609/medium.jpeg,,49.1745919,-125.7599106,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160404861,2023-05-07,2023-05-07 15:30:22 UTC,https://www.inaturalist.org/observations/160404861,https://inaturalist-open-data.s3.amazonaws.com/photos/277177804/medium.jpeg,,49.1462339,-125.790084,Ours noir américain,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160458171,2023-05-06,2023-05-06 18:38:00 UTC,https://www.inaturalist.org/observations/160458171,https://inaturalist-open-data.s3.amazonaws.com/photos/277271468/medium.jpeg,,49.67561193,-125.0634839,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160485312,2023-05-07,2023-05-07 23:45:00 UTC,https://www.inaturalist.org/observations/160485312,https://static.inaturalist.org/photos/277321572/medium.jpg,,49.3770628,-126.0689971,baribal vancouverský,Ursus americanus vancouveri,Vancouver Island Black Bear,Mammalia,132842,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,Ursus americanus vancouveri,,
160660608,2023-05-08,2023-05-08 18:26:00 UTC,https://www.inaturalist.org/observations/160660608,https://inaturalist-open-data.s3.amazonaws.com/photos/277636688/medium.jpeg,claw marks on aspen,49.88596106,-119.578697,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160692785,2023-05-08,2023-05-09 03:46:00 UTC,https://www.inaturalist.org/observations/160692785,https://inaturalist-open-data.s3.amazonaws.com/photos/277698948/medium.jpg,,50.97232778,-119.4188201,Brown Bear,Ursus arctos,Brown Bear,Mammalia,41641,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus arctos,,,,
160816311,2023-05-09,2023-05-09 21:38:00 UTC,https://www.inaturalist.org/observations/160816311,https://static.inaturalist.org/photos/277921141/medium.jpg,,53.32608833,-132.1771383,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160852032,2012-05-27,2012-05-27 17:58:00 UTC,https://www.inaturalist.org/observations/160852032,https://inaturalist-open-data.s3.amazonaws.com/photos/277988930/medium.jpeg,,49.08607301,-119.5322496,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160852180,2012-06-12,2012-06-12 16:36:00 UTC,https://www.inaturalist.org/observations/160852180,https://inaturalist-open-data.s3.amazonaws.com/photos/277989054/medium.jpeg,,49.31496945,-119.6662741,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160854374,2023-05-09,2023-05-09 19:53:00 UTC,https://www.inaturalist.org/observations/160854374,https://inaturalist-open-data.s3.amazonaws.com/photos/277993937/medium.jpeg,,50.91500833,-116.0317306,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160925418,2023-05-10,2023-05-10 16:09:43 UTC,https://www.inaturalist.org/observations/160925418,https://static.inaturalist.org/photos/278120553/medium.jpg,"This looked like a fairly young bear. Within a half hour we saw 3 more, though 1 might have been an older male judging from size. ",53.53564919,-120.7006294,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160938564,2023-05-10,2023-05-10 16:21:53 UTC,https://www.inaturalist.org/observations/160938564,https://static.inaturalist.org/photos/278143728/medium.jpg,,53.50055702,-132.4197877,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
160939359,2023-05-10,2023-05-10 17:40:05 UTC,https://www.inaturalist.org/observations/160939359,https://inaturalist-open-data.s3.amazonaws.com/photos/278999434/medium.jpg,,49.76949829,-119.543429,,Ursus,Holarctic Bears,Mammalia,41637,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,,,,,
161001062,2023-05-10,2023-05-10 19:16:49 UTC,https://www.inaturalist.org/observations/161001062,https://inaturalist-open-data.s3.amazonaws.com/photos/278258368/medium.jpeg,,50.3982564,-127.4734258,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
161013759,2013-05-12,2013-05-12 18:51:00 UTC,https://www.inaturalist.org/observations/161013759,https://inaturalist-open-data.s3.amazonaws.com/photos/278282667/medium.jpeg,,49.28399147,-119.5186043,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
161015282,2013-05-28,2013-05-29 01:54:00 UTC,https://www.inaturalist.org/observations/161015282,https://inaturalist-open-data.s3.amazonaws.com/photos/278285673/medium.jpeg,,49.28426396,-119.5187832,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
161022841,2023-05-10,2023-05-10 22:55:00 UTC,https://www.inaturalist.org/observations/161022841,https://inaturalist-open-data.s3.amazonaws.com/photos/278299228/medium.jpeg,,49.30667404,-122.6913339,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
161025238,2023-05-10,2023-05-11 02:58:00 UTC,https://www.inaturalist.org/observations/161025238,https://inaturalist-open-data.s3.amazonaws.com/photos/278299969/medium.jpeg,,50.31416871,-119.1917491,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
161139652,2023-05-11,2023-05-11 13:29:21 UTC,https://www.inaturalist.org/observations/161139652,https://inaturalist-open-data.s3.amazonaws.com/photos/278506306/medium.jpg,,50.46222167,-119.30047,,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
161183960,2023-05-06,2023-05-06 23:43:20 UTC,https://www.inaturalist.org/observations/161183960,https://static.inaturalist.org/photos/278590219/medium.jpeg,,54.09358952,-125.4210786,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
161192036,2023-05-09,2023-05-10 03:07:19 UTC,https://www.inaturalist.org/observations/161192036,https://inaturalist-open-data.s3.amazonaws.com/photos/278605286/medium.jpeg,,49.25841489,-122.3648831,American Black Bear,Ursus americanus,American Black Bear,Mammalia,41638,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ursidae,Ursinae,,,,Ursus,,Ursus americanus,,,,
